line,section_or_table,literal,value,category,source_file,source_key_or_derivation,source_value,mapping_scope,status,context
774,Comparison against baselines,0.0014,0.0014,derived statistic,results/baselines_v5.json,"max(J('results/baselines_v5.json','records.option_type=call&baseline=intrinsic_zero_vol.metrics.all.r2_price'),J('results/baselines_v5.json','records.option_type=call&baseline=const_sigma.metrics.all.r2_price'),J('results/baselines_v5.json','records.option_type=call&baseline=const_sigma_pxfit.metrics.all.r2_price'),J('results/baselines_v5.json','records.option_type=call&baseline=surface_spline.metrics.all.r2_price'),J('train_model_v3/call/results_vol_surface_v5/metrics.json','r2_price')) - min(J('results/baselines_v5.json','records.option_type=call&baseline=intrinsic_zero_vol.metrics.all.r2_price'),J('results/baselines_v5.json','records.option_type=call&baseline=const_sigma.metrics.all.r2_price'),J('results/baselines_v5.json','records.option_type=call&baseline=const_sigma_pxfit.metrics.all.r2_price'),J('results/baselines_v5.json','records.option_type=call&baseline=surface_spline.metrics.all.r2_price'),J('train_model_v3/call/results_vol_surface_v5/metrics.json','r2_price'))  [spread of the five call price-R2 values in tab:baselines-call  [by-line review: spread of the five call baseline R2(price) values]]",0.0013961064474681262,line,DERIVED,"On calls, all five numbers in Table~\ref{tab:baselines-call} sit within a 0.0014 range: the"
775,Comparison against baselines,0.9986,0.9986,experiment output,results/baselines_v5.json,records.option_type=call&baseline=intrinsic_zero_vol.metrics.all.r2_price  [rounded restatement of the call intrinsic_zero_vol baseline  [by-line review: call zero-volatility-limit baseline R2(price)]],0.9985863019037233,line,ROUNDED-OK,"zero-volatility limit, with no fitted parameters, already reaches $R^2(\text{price}) = 0.9986$, so"
777,Comparison against baselines,-16.81,-16.81,experiment output,results/baselines_v5.json,records.option_type=call&baseline=intrinsic_zero_vol.metrics.all.r2_log_filtered  [rounded restatement of the call intrinsic_zero_vol baseline],-16.806016234362392,global,ROUNDED-OK,"one for calls. That column separates the same pricers cleanly: $-16.81$ for the zero-volatility limit,"
778,Comparison against baselines,0.621,0.621,experiment output,results/baselines_v5.json,records.option_type=call&baseline=const_sigma.metrics.all.r2_log_filtered  [rounded restatement of the call const_sigma baseline],0.620788188389169,global,ROUNDED-OK,"0.621 and 0.640 for the log-fitted and price-fitted constant $\hat\sigma$, 0.764 for spline"
778,Comparison against baselines,0.640,0.64,experiment output,results/baselines_v5.json,records.option_type=call&baseline=const_sigma_pxfit.metrics.all.r2_log_filtered  [rounded restatement of the call const_sigma_pxfit baseline],0.6403506416081941,global,ROUNDED-OK,"0.621 and 0.640 for the log-fitted and price-fitted constant $\hat\sigma$, 0.764 for spline"
778,Comparison against baselines,0.764,0.764,experiment output,results/baselines_v5.json,records.option_type=call&baseline=surface_spline.metrics.all.r2_log_filtered  [rounded restatement of the call surface_spline baseline],0.7641812033041802,global,ROUNDED-OK,"0.621 and 0.640 for the log-fitted and price-fitted constant $\hat\sigma$, 0.764 for spline"
779,Comparison against baselines,0.991,0.991,experiment output,train_model_v3/call/results_vol_surface_v5/metrics.json,"r2_log_filtered  [rounded restatement of the Table T1 call/results_vol_surface_v5 r2_log_filtered  [by-line review: call IV-surface architecture-A R2(log), to three decimals]]",0.9910440400919907,line,ROUNDED-OK,"interpolation of the observed surface, and 0.991 for the model. Unlike puts, calls show no material"
780,Comparison against baselines,6\times10^{-6},6e-06,derived statistic,results/baselines_v5.json,"J('results/baselines_v5.json','records.option_type=call&baseline=surface_spline.metrics.all.r2_price') - J('train_model_v3/call/results_vol_surface_v5/metrics.json','r2_price')  [call price-space gap, spline baseline minus best model: 0.9999824083511915 - 0.9999769213678237 = 5.487e-6, which the sentence bounds at 6e-6 and then quotes exactly]  [bound claim: source must be <= the printed value]",5.486983367775089e-06,global,EXACT,metric disagreement: the model leads every baseline on log-space and sits within $6\times10^{-6}$ of
781,Comparison against baselines,5.5\times10^{-6},5.5e-06,derived statistic,results/baselines_v5.json,"J('results/baselines_v5.json','records.option_type=call&baseline=surface_spline.metrics.all.r2_price') - J('train_model_v3/call/results_vol_surface_v5/metrics.json','r2_price')  [the same call price-space gap quoted to two significant figures, 5.487e-6]",5.486983367775089e-06,global,DERIVED,"the best baseline on price-space (a gap of $5.5\times10^{-6}$). On puts, the two metrics disagree on"
782,Comparison against baselines,0.996594,0.996594,experiment output,results/baselines_v5.json,"records.option_type=put&baseline=surface_spline.metrics.all.r2_price  [baseline table, put surface_spline  [by-line review: put IV-surface-spline baseline R2(price)]]",0.9965944957550128,line,ROUNDED-OK,which pricer wins: IV-surface spline interpolation edges out the model on price-space (0.996594 vs.\
783,Comparison against baselines,-2.518559,-2.518559,experiment output,results/baselines_v5.json,"records.option_type=put&baseline=surface_spline.metrics.all.r2_log_filtered  [baseline table, put surface_spline  [by-line review: put IV-surface-spline baseline R2(log)]]",-2.518558932468415,line,ROUNDED-OK,"0.993780), while the model leads on log-space by 3.50 in $R^2$ (0.981298 vs.\ $-2.518559$)."
783,Comparison against baselines,0.981298,0.981298,experiment output,train_model_v3/put/results_vol_surface_don_v5/metrics.json,r2_log_filtered  [Table T1 / all_metrics_v5.csv row put/results_vol_surface_don_v5  [by-line review: put IV-surface architecture-B R2(log)]],0.9812983540582504,line,ROUNDED-OK,"0.993780), while the model leads on log-space by 3.50 in $R^2$ (0.981298 vs.\ $-2.518559$)."
783,Comparison against baselines,0.993780,0.99378,experiment output,train_model_v3/put/results_vol_surface_don_v5/metrics.json,r2_price  [Table T1 / all_metrics_v5.csv row put/results_vol_surface_don_v5  [by-line review: put IV-surface architecture-B R2(price)]],0.9937798418402081,line,ROUNDED-OK,"0.993780), while the model leads on log-space by 3.50 in $R^2$ (0.981298 vs.\ $-2.518559$)."
783,Comparison against baselines,3.50,3.5,derived statistic,results/baselines_v5.json + train_model_v3/put/results_vol_surface_don_v5/metrics.json,"J('train_model_v3/put/results_vol_surface_don_v5/metrics.json','r2_log_filtered') - J('results/baselines_v5.json','records.option_type=put&baseline=surface_spline.metrics.all.r2_log_filtered')  [put log-space lead of architecture B over the cubic-spline baseline]",3.4998572865266655,global,DERIVED,"0.993780), while the model leads on log-space by 3.50 in $R^2$ (0.981298 vs.\ $-2.518559$)."
790,Comparison against baselines,10^{-6},1e-06,theoretical constant,,"two distinct roles: the spline baseline's fixed-point tolerance and the reproduction tolerance in analysis/spline_boundary_decomposition.py (--tol 1e-6). The THIRD occurrence, the per-query evaluator agreement on L1020, is a different claim and is overridden per line  [two distinct roles: the spline baseline's fixed-point tolerance and the reproduction tolerance in analysis/spline_boundary_decomposition.py (--tol 1e-6). The THIRD occurrence, the per-query evaluator agreement on L1020, is a different claim and is overridden per line]",1e-06,global,EXACT,"Table~\ref{tab:baselines-put} to $10^{-6}$) finds that 578{,}610 of the 1{,}380{,}379 put test rows"
790,Comparison against baselines,"1{,}380{,}379",1380379.0,dataset/config/provenance,wrds_data_2020-2025/DATASET_MANIFEST.json,"datasets.v5.files.put.splits.test.rows  [Put test rows, v5 sample (v4 = pre-quote-filter, v5 = filtered)]",1380379.0,global,EXACT,"Table~\ref{tab:baselines-put} to $10^{-6}$) finds that 578{,}610 of the 1{,}380{,}379 put test rows"
790,Comparison against baselines,"578{,}610",578610.0,experiment output,results/spline_boundary_decomposition_v5.json,"results.option_type=put.masks.below_10_delta.n_rows  [cubic-spline grid-boundary decomposition, put]",578610.0,global,EXACT,"Table~\ref{tab:baselines-put} to $10^{-6}$) finds that 578{,}610 of the 1{,}380{,}379 put test rows"
791,Comparison against baselines,10,10.0,dataset/config/provenance,results/spline_boundary_decomposition_v5.json,"results.option_type=call.grid.abs_delta_bounds.0  [the surface grid's lower |delta| and lower tenor (10-day) boundary, which is what most occurrences mean. The same literal is also the 80/10/10 split shares, the +-10%% band in Figure F5, the squared-log-error tail threshold, and min_finetune_epochs=10 in every run's config.json]",10.0,global,EXACT,(41.92\%) converge to $|\delta|$ below the surface's 10-delta boundary and are therefore all priced off
791,Comparison against baselines,41.92,41.92,experiment output,results/spline_boundary_decomposition_v5.json,"results.option_type=put.masks.below_10_delta.pct_rows  [cubic-spline grid-boundary decomposition, put]",41.91674895083162,global,ROUNDED-OK,(41.92\%) converge to $|\delta|$ below the surface's 10-delta boundary and are therefore all priced off
792,Comparison against baselines,99.94,99.94,experiment output,results/spline_boundary_decomposition_v5.json,"results.option_type=put.masks.below_10_delta.share_log_sse_pct  [cubic-spline grid-boundary decomposition, put]",99.93767707782385,global,ROUNDED-OK,that one clamped column. Those rows carry 99.94\% of the spline's log-space sum of squared errors and
793,Comparison against baselines,10,10.0,dataset/config/provenance,results/spline_boundary_decomposition_v5.json,"results.option_type=call.grid.abs_delta_bounds.0  [the surface grid's lower |delta| and lower tenor (10-day) boundary, which is what most occurrences mean. The same literal is also the 80/10/10 split shares, the +-10%% band in Figure F5, the squared-log-error tail threshold, and min_finetune_epochs=10 in every run's config.json]",10.0,global,EXACT,"all 272{,}433 squared-log errors above 10, while the rows clamped on neither axis reach"
793,Comparison against baselines,"272{,}433",272433.0,experiment output,results/spline_boundary_decomposition_v5.json,"results.option_type=put.masks.below_10_delta.n_sqerr_log_gt10  [cubic-spline grid-boundary decomposition, put]",272433.0,global,EXACT,"all 272{,}433 squared-log errors above 10, while the rows clamped on neither axis reach"
794,Comparison against baselines,0.9843,0.9843,experiment output,results/spline_boundary_decomposition_v5.json,"results.option_type=put.masks.delta_in_grid.r2_log  [cubic-spline grid-boundary decomposition, put]",0.9842629368615193,global,ROUNDED-OK,$R^2(\log) = 0.9939$ (0.9843 on the looser reading that excludes only the delta clamp and keeps
794,Comparison against baselines,0.9939,0.9939,experiment output,results/spline_boundary_decomposition_v5.json,"results.option_type=put.masks.in_grid.r2_log  [cubic-spline grid-boundary decomposition, put]",0.9938818662456581,global,ROUNDED-OK,$R^2(\log) = 0.9939$ (0.9843 on the looser reading that excludes only the delta clamp and keeps
796,Comparison against baselines,10,10.0,dataset/config/provenance,results/spline_boundary_decomposition_v5.json,"results.option_type=call.grid.abs_delta_bounds.0  [the surface grid's lower |delta| and lower tenor (10-day) boundary, which is what most occurrences mean. The same literal is also the 80/10/10 split shares, the +-10%% band in Figure F5, the squared-log-error tail threshold, and min_finetune_epochs=10 in every run's config.json]",10.0,global,EXACT,"out-of-the-money put to the 10-delta implied volatility is a large multiplicative error, but it acts on"
797,Comparison against baselines,0.00203,0.00203,experiment output,results/spline_boundary_decomposition_v5.json,"results.option_type=put.masks.below_10_delta.mean_price_true  [cubic-spline grid-boundary decomposition, put]",0.002032720920674137,global,ROUNDED-OK,"a small normalized price, the mean true $V/K$ on those rows being 0.00203 against 0.0202 in-grid and"
797,Comparison against baselines,0.0202,0.0202,experiment output,results/spline_boundary_decomposition_v5.json,"results.option_type=put.masks.in_grid.mean_price_true  [cubic-spline grid-boundary decomposition, put]",0.020159792307928134,global,ROUNDED-OK,"a small normalized price, the mean true $V/K$ on those rows being 0.00203 against 0.0202 in-grid and"
798,Comparison against baselines,0.0886,0.0886,experiment output,results/spline_boundary_decomposition_v5.json,"results.option_type=put.masks.above_90_delta.mean_price_true  [cubic-spline grid-boundary decomposition, put]",0.08860458558427403,global,ROUNDED-OK,"0.0886 deep in the money. They still carry 72.94\% of the price-space sum of squared errors, a"
798,Comparison against baselines,72.94,72.94,experiment output,results/spline_boundary_decomposition_v5.json,"results.option_type=put.masks.below_10_delta.share_price_sse_pct  [cubic-spline grid-boundary decomposition, put]",72.93785261848036,global,ROUNDED-OK,"0.0886 deep in the money. They still carry 72.94\% of the price-space sum of squared errors, a"
801,Comparison against baselines,0.996594,0.996594,experiment output,results/baselines_v5.json,"records.option_type=put&baseline=surface_spline.metrics.all.r2_price  [baseline table, put surface_spline  [by-line review: put IV-surface-spline baseline R2(price)]]",0.9965944957550128,line,ROUNDED-OK,"0.996594. Calls show the same structure more weakly, with 185{,}863 rows (22.68\%) below 10 delta"
801,Comparison against baselines,10,10.0,dataset/config/provenance,results/spline_boundary_decomposition_v5.json,"results.option_type=call.grid.abs_delta_bounds.0  [the surface grid's lower |delta| and lower tenor (10-day) boundary, which is what most occurrences mean. The same literal is also the 80/10/10 split shares, the +-10%% band in Figure F5, the squared-log-error tail threshold, and min_finetune_epochs=10 in every run's config.json]",10.0,global,EXACT,"0.996594. Calls show the same structure more weakly, with 185{,}863 rows (22.68\%) below 10 delta"
801,Comparison against baselines,"185{,}863",185863.0,experiment output,results/spline_boundary_decomposition_v5.json,"results.option_type=call.masks.below_10_delta.n_rows  [cubic-spline grid-boundary decomposition, call]",185863.0,global,EXACT,"0.996594. Calls show the same structure more weakly, with 185{,}863 rows (22.68\%) below 10 delta"
801,Comparison against baselines,22.68,22.68,experiment output,results/spline_boundary_decomposition_v5.json,"results.option_type=call.masks.below_10_delta.pct_rows  [cubic-spline grid-boundary decomposition, call]",22.684422377956945,global,ROUNDED-OK,"0.996594. Calls show the same structure more weakly, with 185{,}863 rows (22.68\%) below 10 delta"
802,Comparison against baselines,99.40,99.4,experiment output,results/spline_boundary_decomposition_v5.json,"results.option_type=call.masks.below_10_delta.share_log_sse_pct  [cubic-spline grid-boundary decomposition, call]",99.39838519147393,global,ROUNDED-OK,carrying 99.40\% of call log-space SSE. This is also where the learned model's log-space advantage over
803,Comparison against baselines,10,10.0,dataset/config/provenance,results/spline_boundary_decomposition_v5.json,"results.option_type=call.grid.abs_delta_bounds.0  [the surface grid's lower |delta| and lower tenor (10-day) boundary, which is what most occurrences mean. The same literal is also the 80/10/10 split shares, the +-10%% band in Figure F5, the squared-log-error tail threshold, and min_finetune_epochs=10 in every run's config.json]",10.0,global,EXACT,"interpolation is concentrated, since the standardized surface has no support beyond 10 delta; the"
809,Comparison against baselines,0.4758,0.4758,experiment output,results/baselines_v5.json,records.option_type=put&baseline=const_sigma.params.sigma  [constant sigma fitted on the training split  [by-line review: sigma of the put constant-sigma log-MSE-fit baseline]],0.4757555137668392,line,ROUNDED-OK,minimizing MSE on $\log(V/K)$ it selects $\sigma = 0.4758$ and scores below the zero-volatility limit
